dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
ArrowHead,0,3.1911,success,0.75,0.4304,0.75,0.3513,0.7222222222222223,0.5481,0.75,0.492,0.7222222222222223,0.6285,0.7777777777777778,0.4985
ArrowHead,1,2.7933,success,0.7777777777777778,0.252,0.7222222222222222,0.2771,0.7777777777777778,0.5029,0.8055555555555555,0.4579,0.7777777777777778,0.6069,0.75,0.4913
ArrowHead,2,3.334,success,0.6666666666666666,0.4395,0.638888888888889,0.4213,0.7222222222222222,0.5656,0.6944444444444445,0.4836,0.7222222222222223,0.6108,0.6944444444444445,0.5218
ArrowHead,3,3.0188,success,0.7222222222222223,0.3953,0.6944444444444445,0.3777,0.7222222222222223,0.4795,0.6944444444444445,0.4334,0.75,0.581,0.6944444444444445,0.4732
ArrowHead,4,3.0255,success,0.7777777777777777,0.3936,0.7777777777777777,0.379,0.75,0.4804,0.7777777777777778,0.4501,0.7777777777777777,0.6006,0.7777777777777778,0.5183
Beef,0,3.4287,success,0.5,0.4327,0.4000000000000001,0.405,0.43333333333333335,0.6177,0.43333333333333335,0.4534,0.4666666666666666,0.8393,0.43333333333333335,0.5039
Beef,1,3.4803,success,0.43333333333333335,0.4258,0.30000000000000004,0.3988,0.3666666666666667,0.6498,0.39999999999999997,0.4524,0.4000000000000001,0.8691,0.3666666666666667,0.5073
Beef,2,3.5066,success,0.5666666666666665,0.4284,0.5333333333333333,0.404,0.5,0.643,0.5,0.4268,0.5,0.8536,0.5666666666666667,0.4881
Beef,3,3.45,success,0.5,0.4271,0.4000000000000001,0.4068,0.4666666666666666,0.6224,0.5,0.4474,0.5,0.8613,0.4666666666666666,0.5093
Beef,4,3.562,success,0.4666666666666666,0.3937,0.43333333333333335,0.3868,0.4666666666666666,0.6237,0.4666666666666666,0.4704,0.4666666666666666,0.8482,0.5,0.5421
BeetleFly,0,2.788,success,0.6111111111111112,0.4221,0.4523809523809524,0.3867,0.5,0.4594,0.35714285714285715,0.3968,0.5555555555555555,0.5381,0.35714285714285715,0.4152
BeetleFly,1,2.5463,success,0.7063492063492064,0.2345,0.5079365079365079,0.3774,0.6031746031746031,0.4665,0.6507936507936507,0.4106,0.6587301587301587,0.5138,0.6507936507936507,0.3887
BeetleFly,2,2.7674,success,0.5396825396825397,0.3804,0.34920634920634913,0.4005,0.49206349206349204,0.4638,0.3968253968253968,0.4129,0.49206349206349204,0.5338,0.3968253968253968,0.4101
BeetleFly,3,2.8172,success,0.5555555555555555,0.394,0.4523809523809524,0.3985,0.5952380952380952,0.4661,0.4523809523809524,0.4123,0.5952380952380952,0.5271,0.4523809523809524,0.406
BeetleFly,4,2.6742,success,0.7063492063492064,0.3864,0.6587301587301587,0.3762,0.7063492063492064,0.4471,0.6587301587301587,0.3968,0.7063492063492064,0.5169,0.6587301587301587,0.3922
