dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
mfeat-karhunen,1,8.3814,success,0.9544444444444444,0.8869,0.9538888888888889,0.6468,0.9572222222222222,1.4402,0.9544444444444444,1.0393,0.9505555555555555,2.1308,0.9438888888888889,1.5392
mfeat-karhunen,2,8.3481,success,0.9594444444444444,0.8843,0.9477777777777779,0.6526,0.9605555555555556,1.4298,0.9572222222222222,1.0343,0.9594444444444444,2.1349,0.9538888888888889,1.5283
mfeat-karhunen,3,7.8192,success,0.9505555555555555,0.8314,0.9555555555555556,0.6274,0.9550000000000001,1.4088,0.9522222222222222,1.0223,0.9544444444444444,2.1098,0.9455555555555556,1.5252
mfeat-karhunen,4,8.2257,success,0.9583333333333334,0.8513,0.946111111111111,0.615,0.9605555555555556,1.4199,0.9488888888888889,1.0153,0.9550000000000001,2.1166,0.9455555555555555,1.5227
mfeat-morphological,0,3.1855,success,0.7172222222222223,0.5721,0.6983333333333333,0.3622,0.7205555555555557,0.6143,0.7094444444444444,0.3722,0.7183333333333334,0.6181,0.73,0.4289
mfeat-morphological,1,3.2456,success,0.706111111111111,0.5992,0.7072222222222222,0.3712,0.7066666666666667,0.5819,0.7011111111111111,0.394,0.6994444444444444,0.6328,0.7272222222222222,0.4388
mfeat-morphological,2,2.9745,success,0.7066666666666667,0.4301,0.7055555555555554,0.359,0.7094444444444443,0.5707,0.7050000000000001,0.3806,0.7072222222222222,0.6019,0.725,0.4261
mfeat-morphological,3,3.1364,success,0.7127777777777778,0.5583,0.6961111111111111,0.3627,0.7127777777777778,0.5644,0.6988888888888889,0.3874,0.7155555555555555,0.6064,0.7183333333333334,0.4411
mfeat-morphological,4,3.2157,success,0.6961111111111111,0.5882,0.6961111111111111,0.3859,0.7011111111111111,0.5825,0.7016666666666667,0.3875,0.7005555555555555,0.6142,0.7222222222222222,0.4345
mfeat-zernike,0,7.7721,success,0.7933333333333333,0.8209,0.7699999999999999,0.5611,0.7972222222222222,1.3585,0.7799999999999999,0.891,0.7883333333333334,2.1318,0.7833333333333332,1.3235
mfeat-zernike,1,7.5239,success,0.7994444444444445,0.8184,0.7816666666666667,0.556,0.7977777777777778,1.3768,0.7905555555555556,0.8854,0.7966666666666667,2.1565,0.7894444444444444,1.3456
mfeat-zernike,2,8.1015,success,0.7816666666666666,0.767,0.7694444444444444,0.5526,0.7888888888888889,1.3653,0.7866666666666666,0.8793,0.7961111111111112,2.111,0.7833333333333332,1.3251
mfeat-zernike,3,7.8621,success,0.7894444444444444,0.8274,0.7755555555555556,0.5644,0.7961111111111111,1.3796,0.7799999999999999,0.8886,0.7872222222222222,2.1569,0.7805555555555556,1.3486
mfeat-zernike,4,8.6481,success,0.7888888888888889,0.9856,0.7777777777777778,0.6064,0.791111111111111,1.4146,0.7766666666666667,0.9452,0.7933333333333333,2.1761,0.7766666666666667,1.3814
cmc,0,4.4253,success,0.47021885677347863,0.6467,0.5094499338196817,0.4583,0.4883389253137153,0.7621,0.5298238953701139,0.5676,0.5071960408094862,0.9581,0.5343658831053789,0.7014
cmc,1,4.4969,success,0.473969074809411,0.6837,0.504172609214626,0.4644,0.49359059863261545,0.7771,0.5177575303625724,0.5677,0.5018964850897624,0.9579,0.5396380774532035,0.7044
cmc,2,4.4267,success,0.4634075852563247,0.6814,0.5192470150453343,0.4538,0.4898284099964772,0.7604,0.5290611971284239,0.5488,0.4996323315651047,0.9555,0.5539856968428397,0.6952
cmc,3,4.4323,success,0.4716980809417784,0.667,0.5132223829702821,0.4547,0.5041469579284705,0.7663,0.5283121795726837,0.5537,0.5086632943775801,0.9572,0.5418885502919117,0.7023
cmc,4,4.4716,success,0.45283925536026376,0.6681,0.5018964850897624,0.4603,0.4800159379991313,0.7704,0.5313150901386196,0.5708,0.4837849669782443,0.9612,0.5449017213723096,0.706
optdigits,0,14.8769,success,0.9804270462633452,1.3374,0.9739027283511269,1.022,0.9822064056939501,2.4004,0.9768683274021353,1.9418,0.9790431000395413,3.8403,0.9748912613681296,3.1295
optdigits,1,14.5826,success,0.9829972321075524,1.3975,0.972518782127323,1.062,0.9816132858837485,2.4515,0.9754843811783314,1.9598,0.9806247528667457,3.8769,0.9768683274021353,3.1775
optdigits,2,15.0955,success,0.9806247528667457,1.3643,0.9717279557137207,1.0417,0.9820086990905496,2.4267,0.9786476868327402,1.9815,0.9820086990905496,3.8805,0.9762752075919335,3.1871
optdigits,3,15.27,success,0.9812178726769473,1.3845,0.9723210755239226,1.0743,0.9816132858837485,2.438,0.9782522736259391,1.9951,0.9810201660735469,3.9364,0.9746935547647291,3.2272
optdigits,4,14.5761,success,0.9816132858837485,1.3809,0.975682087781732,1.0813,0.9816132858837485,2.4241,0.9756820877817319,1.9917,0.9806247528667459,3.8595,0.9735073151443259,3.1901
credit-approval,0,3.372,success,0.8534621578099838,0.4858,0.8534621578099838,0.4232,0.8341384863123994,0.5429,0.8534621578099838,0.4953,0.8196457326892109,0.6536,0.8518518518518517,0.5563
credit-approval,1,3.1939,success,0.85829307568438,0.4636,0.8663446054750402,0.4038,0.8276972624798712,0.5156,0.8647342995169082,0.4615,0.8260869565217392,0.6159,0.859903381642512,0.5398
credit-approval,2,3.217,success,0.8631239935587761,0.4646,0.8550724637681159,0.3985,0.8486312399355879,0.5168,0.8518518518518517,0.4648,0.8438003220611917,0.629,0.8486312399355876,0.5308
credit-approval,3,3.2746,success,0.8727858293075684,0.4798,0.8727858293075684,0.4042,0.8615136876006441,0.5245,0.8647342995169082,0.4728,0.8454106280193235,0.6474,0.8711755233494364,0.5407
credit-approval,4,3.2485,success,0.8647342995169082,0.4522,0.8695652173913043,0.4019,0.8615136876006441,0.5168,0.8727858293075684,0.474,0.8647342995169082,0.6402,0.8663446054750402,0.5434
credit-g,0,4.6882,success,0.7455555555555554,0.557,0.7322222222222221,0.4651,0.7266666666666666,0.7762,0.7455555555555554,0.6481,0.721111111111111,1.0928,0.7155555555555555,0.8913
credit-g,1,4.856,success,0.7466666666666666,0.5942,0.7566666666666667,0.5031,0.6988888888888889,0.8048,0.7399999999999999,0.6958,0.7022222222222223,1.1252,0.7244444444444444,0.9064
credit-g,2,4.8569,success,0.7522222222222222,0.5792,0.7477777777777778,0.494,0.73,0.811,0.7344444444444446,0.6916,0.7166666666666667,1.1186,0.73,0.903
credit-g,3,4.8269,success,0.7311111111111112,0.5744,0.7433333333333333,0.5031,0.7177777777777777,0.8064,0.7422222222222222,0.6819,0.6722222222222222,1.1156,0.7044444444444444,0.9189
credit-g,4,4.8726,success,0.7400000000000001,0.5809,0.7422222222222222,0.5248,0.7111111111111111,0.8624,0.7388888888888889,0.6723,0.6744444444444445,1.1134,0.7166666666666668,0.8985
pendigits,0,11.739,success,0.9917105240327575,1.4201,0.9845329556078785,1.177,0.991912605434408,1.7073,0.987666780766633,1.5379,0.9922158195035408,2.4683,0.989082116966996,2.2087
pendigits,1,11.1664,success,0.9913061159850374,1.3623,0.9846339656531512,1.1507,0.9929235642426034,1.7068,0.9869589134053603,1.5027,0.9919124215010933,2.4425,0.988879698354269,2.1814
pendigits,2,11.8403,success,0.9922155742591213,1.3837,0.9830165173955852,1.1734,0.9925190642282259,1.7235,0.9875654028547309,1.5496,0.9926201355846036,2.5237,0.987666658144423,2.2334
pendigits,3,11.6203,success,0.99191275871217,1.3663,0.9842296802276408,1.1432,0.992519217505988,1.7061,0.9874644847761155,1.5247,0.9936312783261135,2.463,0.9895876270266463,2.2008
pendigits,4,11.6998,success,0.9921149014249252,1.3569,0.9844318535959484,1.1789,0.9923169521710231,1.6995,0.9870602913172624,1.5327,0.9928224622306733,2.4904,0.9889808616773038,2.2047
diabetes,0,2.4924,success,0.7438170525127047,0.4005,0.7351527699353787,0.3207,0.7249890206411945,0.4044,0.746677959721438,0.3661,0.7394629525064308,0.4452,0.7452224104398016,0.3809
diabetes,1,2.5176,success,0.7293807641633729,0.3955,0.732285588807328,0.33,0.7293744902440554,0.4324,0.7482025221155656,0.3614,0.7380952380952381,0.4471,0.7410000627391932,0.3783
diabetes,2,2.4539,success,0.7265010351966873,0.3872,0.7423928728276555,0.3276,0.7322730409686932,0.4013,0.7554238032498901,0.3475,0.7076730033251772,0.4429,0.7539745278875714,0.3772
diabetes,3,2.477,success,0.7525064307673004,0.384,0.7336909467344249,0.3177,0.7655310872702176,0.4139,0.7611895351025786,0.3421,0.7640880858272162,0.4466,0.748177426438296,0.374
diabetes,4,2.4874,success,0.7510697032436163,0.3952,0.7481837003576134,0.3289,0.7438421481899743,0.4082,0.7496267018006147,0.3454,0.74961415396198,0.4414,0.7525064307673003,0.3745
spambase,0,12.2141,success,0.9528985507246377,1.157,0.9357487922705315,0.8088,0.9548309178743962,2.0354,0.9400966183574879,1.5891,0.9531400966183575,3.1876,0.9417874396135266,2.432
spambase,1,12.8105,success,0.951207729468599,1.1647,0.9379227053140098,0.8213,0.9509661835748792,2.0023,0.9442028985507246,1.5739,0.9541062801932368,3.1789,0.9444444444444445,2.434
spambase,2,11.7308,success,0.9565217391304349,1.1872,0.9352657004830918,0.8303,0.9550724637681159,1.9761,0.9442028985507246,1.5604,0.9533816425120772,3.1924,0.9458937198067633,2.4065
spambase,3,12.7582,success,0.9528985507246377,1.1687,0.9357487922705315,0.7966,0.9543478260869565,1.9899,0.9461352657004832,1.5674,0.9553140096618357,3.1616,0.9454106280193236,2.4243
spambase,4,12.1854,success,0.9536231884057971,1.1627,0.9379227053140097,0.8071,0.9538647342995169,2.0095,0.9483091787439614,1.5756,0.9524154589371981,3.1867,0.9446859903381642,2.4268
splice,0,25.2757,success,0.9613375130616509,1.654,0.9620341344479275,1.5172,0.9575060954371298,4.1931,0.9554162312783002,3.8736,0.9338209683037269,6.8769,0.9470567746429815,6.4568
splice,1,25.1555,success,0.9641239986067571,1.6687,0.9602925809822361,1.4763,0.9561128526645768,4.1721,0.9533263671194706,3.8238,0.9338209683037269,6.8196,0.9435736677115987,6.3293
splice,2,25.3918,success,0.9540229885057471,1.695,0.9606408916753745,1.5325,0.9575060954371298,4.2325,0.956461163357715,3.9415,0.9223267154301636,6.8427,0.9407871821664925,6.4427
splice,3,25.0677,success,0.9578544061302683,1.6513,0.9599442702890979,1.4876,0.9547196098920238,4.1922,0.9522814350400557,3.8028,0.9362591431556949,6.7827,0.9414838035527691,6.4341
splice,4,24.7887,success,0.9602925809822361,1.7038,0.9595959595959597,1.5245,0.955067920585162,4.1845,0.9561128526645768,3.8182,0.9265064437478231,6.6609,0.9299895506792059,6.1434
tic-tac-toe,0,2.9164,success,0.9767994257323526,0.4248,0.942008646276939,0.3909,0.9849254742547425,0.4572,0.9744725125822686,0.4409,0.9582647761001418,0.5063,0.9130210349722545,0.4865
tic-tac-toe,1,3.011,success,0.9733312362885534,0.432,0.9466382759065685,0.4003,0.975637985546522,0.4613,0.9640397148019099,0.4459,0.9234417344173441,0.5451,0.9095488127500323,0.5151
tic-tac-toe,2,2.9978,success,0.9849174086978966,0.439,0.9257525164537359,0.404,0.9779528003613369,0.4691,0.947791650535553,0.4577,0.933878564976126,0.5229,0.9164811588592077,0.4997
tic-tac-toe,3,3.1186,success,0.9837640340689121,0.4568,0.9350279068266873,0.4281,0.9791142405471674,0.4898,0.9640195509097947,0.4611,0.9466221447928765,0.5428,0.9129928055232933,0.5251
tic-tac-toe,4,3.1107,success,0.9791223061040134,0.47,0.9431942831333074,0.4264,0.9756420183249451,0.4816,0.964043747580333,0.4615,0.93732659052781,0.5368,0.9106618595947863,0.5214
vehicle,0,3.0013,success,0.766113721950764,0.4467,0.7201197182368014,0.3695,0.7516832135113546,0.4949,0.7371800856908696,0.4103,0.7648117601900553,0.595,0.7569014347514861,0.4732
vehicle,1,3.0368,success,0.7345657879721555,0.4416,0.7108607471496894,0.368,0.7463716244955547,0.5076,0.7358781239301608,0.4116,0.7384924216488749,0.5953,0.7476995217495047,0.477
vehicle,2,3.0362,success,0.7253742491674707,0.4328,0.714860000207484,0.3733,0.7464027470874441,0.5028,0.7319618644507382,0.414,0.7463923728901477,0.5937,0.7503293807641634,0.4828
vehicle,3,2.9495,success,0.7332638262114469,0.4266,0.7240619132094656,0.3679,0.7463768115942028,0.4793,0.7385183571421162,0.3965,0.741148216156775,0.5808,0.7464027470874441,0.4671
vehicle,4,3.047,success,0.7385027958461713,0.4404,0.7345865363667486,0.3664,0.7582397062027325,0.4826,0.7621767140767483,0.4003,0.772690963036735,0.5843,0.7490533544966959,0.4755
electricity,0,54.8124,success,0.8847965047970456,7.2131,0.8274399417670137,3.6235,0.8903629276800616,9.5495,0.8563266233128796,7.2987,0.898430610931699,14.0819,0.8735409603142837,8.8806
electricity,1,56.1609,success,0.8861206003374124,7.1862,0.8281755965006106,3.7786,0.8930848249395544,9.6066,0.8565473269486201,7.3469,0.900024483821969,13.8596,0.8735900051658003,10.1878
electricity,2,51.1458,success,0.8833250672518597,7.2273,0.8255516536504972,3.7293,0.8914172494783555,9.5397,0.8556153683387948,7.0315,0.8977929448818741,12.2489,0.8714564116155078,7.0974
electricity,3,51.8021,success,0.8849926571443819,7.2012,0.8269248481598419,3.6641,0.8920058237748637,9.4756,0.8584845210151687,7.1733,0.9007601151046659,13.0878,0.8724865032223358,7.0419
electricity,4,56.5573,success,0.883472263139533,7.4118,0.8257969717116808,3.8593,0.8917361077580833,9.7406,0.8554192737167511,7.4031,0.896419772019514,13.9449,0.871382943553579,9.956
satimage,0,13.8988,success,0.911353032659409,1.2753,0.8983929497148782,0.9751,0.9141178503542422,2.1463,0.9030585795749092,1.6428,0.9160186625194401,3.4583,0.9056505961638154,2.6259
satimage,1,14.1942,success,0.9168826680490755,1.306,0.8951097287022637,1.0134,0.9130810437186798,2.1972,0.9037497839986176,1.669,0.9174010713668568,3.5407,0.9073786072230862,2.6659
satimage,2,13.9889,success,0.9118714359771903,1.3126,0.8942457231726283,0.9997,0.9144634525660965,2.1628,0.9027129773630551,1.6599,0.9153274580957317,3.4571,0.9061689994815967,2.6196
satimage,3,13.8256,success,0.9092794193882842,1.281,0.8942457231726283,0.9755,0.9106618282357006,2.1367,0.9027129773630551,1.645,0.9135994470364611,3.4292,0.90478659063418,2.6087
satimage,4,13.6851,success,0.9101434249179196,1.3323,0.8945913253844825,1.0327,0.9142906514601693,2.2547,0.9015033696215656,1.6975,0.9137722481423881,3.5432,0.9075514083290134,2.6952
eucalyptus,0,4.6492,success,0.6102358425887838,0.5475,0.5740161798985328,0.4336,0.6661524749760045,0.7788,0.6540929658576718,0.6095,0.6480392156862744,1.082,0.6782805429864253,0.8031
eucalyptus,1,4.4693,success,0.6193404634581104,0.5392,0.5815850815850815,0.4284,0.6359522830111065,0.7719,0.6480597833539009,0.5902,0.6298916769505004,1.0608,0.6404703139997258,0.7933
eucalyptus,2,4.539,success,0.6072535307829426,0.5227,0.595187165775401,0.4172,0.6511106540518306,0.7674,0.6586795557383792,0.587,0.6435828877005347,1.065,0.6662416015357192,0.7872
eucalyptus,3,4.4509,success,0.6057040998217469,0.5287,0.5861579596873714,0.4139,0.6526120937885643,0.7643,0.6541409570821335,0.6036,0.6359659947895242,1.0633,0.6374948580830934,0.7912
eucalyptus,4,4.5539,success,0.6193336075689017,0.5315,0.5800767859591388,0.4207,0.64648292883587,0.7738,0.6495406554230084,0.6277,0.6374400109694228,1.1011,0.6374331550802138,0.7992
sick,0,7.4616,success,0.9640563767223935,0.879,0.9387155430167492,0.7406,0.9784924064197855,1.1225,0.9714216236087809,1.0633,0.9826172466905988,1.5087,0.9758411883122496,1.4258
sick,1,7.2826,success,0.9652324105230162,0.8933,0.9387155430167492,0.7455,0.9811428434555034,1.1236,0.9711248163179441,1.0496,0.9808481190228479,1.5111,0.9770185238992356,1.4228
sick,2,7.6453,success,0.9640532524351215,0.9029,0.9387155430167492,0.7542,0.9784916253479675,1.1581,0.9708306125998339,1.0897,0.9832051334122737,1.5274,0.9770177428274175,1.4795
sick,3,7.6799,success,0.9634661467852647,0.9096,0.9390102674494049,0.7735,0.9814370471736135,1.1702,0.9725976574094036,1.0879,0.9829093675505275,1.5395,0.9773111654737097,1.4502
sick,4,7.6303,success,0.9634656260707194,0.9037,0.9387155430167492,0.7695,0.9779032179117473,1.152,0.9717150462550731,1.0869,0.9796718248649526,1.5254,0.9773140294037089,1.44
vowel,0,3.6656,success,0.9629629629629629,0.5403,0.8799102132435466,0.433,0.9764309764309763,0.5968,0.9169472502805837,0.4892,0.9685746352413019,0.7399,0.8956228956228957,0.5983
vowel,1,3.7291,success,0.9472502805836139,0.5406,0.8787878787878789,0.4347,0.9528619528619529,0.6202,0.8978675645342312,0.4941,0.9438832772166106,0.7462,0.89337822671156,0.61
vowel,2,3.6461,success,0.957351290684624,0.5249,0.8877665544332211,0.4173,0.9618406285072952,0.5913,0.8911335578002245,0.4911,0.9506172839506174,0.7362,0.8787878787878788,0.6078
vowel,3,3.6173,success,0.9685746352413019,0.521,0.8698092031425365,0.4204,0.9663299663299663,0.5923,0.8956228956228957,0.4897,0.9551066217732885,0.7386,0.9001122334455669,0.6155
vowel,4,3.5527,success,0.9506172839506172,0.4975,0.8552188552188552,0.4073,0.9618406285072951,0.5736,0.8911335578002245,0.4753,0.9562289562289563,0.7369,0.8855218855218855,0.5907
analcatdata_authorship,0,3.5721,success,0.9920634920634921,0.432,0.9947089947089948,0.3912,0.9907407407407408,0.5881,0.9894179894179894,0.5185,0.9894179894179894,0.7892,0.9894179894179894,0.6615
analcatdata_authorship,1,3.7719,success,0.9920634920634921,0.4458,0.9907407407407408,0.4048,0.9947089947089948,0.6053,0.9947089947089948,0.5225,0.9907407407407408,0.8262,0.9828042328042329,0.6699
analcatdata_authorship,2,3.6933,success,0.9894179894179894,0.4585,0.9907407407407408,0.403,0.9947089947089948,0.5895,0.9933862433862434,0.5127,0.9880952380952381,0.7793,0.9828042328042327,0.663
analcatdata_authorship,3,3.6246,success,0.9933862433862434,0.4433,0.9933862433862434,0.3901,0.9920634920634921,0.5961,0.9894179894179894,0.5225,0.9907407407407408,0.7933,0.9880952380952381,0.6654
analcatdata_authorship,4,3.641,success,0.9947089947089948,0.439,0.9920634920634921,0.4001,0.9933862433862434,0.6084,0.9854497354497355,0.5268,0.9920634920634921,0.7844,0.9854497354497355,0.6601
analcatdata_dmft,0,2.8131,success,0.17433751743375173,0.4326,0.19944211994421202,0.3554,0.17154811715481175,0.4646,0.18131101813110181,0.3915,0.17154811715481175,0.5367,0.199442119944212,0.4605
analcatdata_dmft,1,2.9932,success,0.18688981868898188,0.4466,0.18131101813110181,0.3751,0.18967921896792186,0.4824,0.18410041841004185,0.4067,0.18270571827057183,0.554,0.19246861924686195,0.4997
analcatdata_dmft,2,2.8612,success,0.16317991631799164,0.4281,0.20502092050209206,0.3579,0.1687587168758717,0.4803,0.19804741980474197,0.4077,0.15620641562064155,0.5538,0.18270571827057183,0.4597
analcatdata_dmft,3,2.9632,success,0.18688981868898188,0.4477,0.18967921896792186,0.3786,0.19246861924686195,0.4805,0.18688981868898188,0.4078,0.1910739191073919,0.5535,0.1701534170153417,0.4714
analcatdata_dmft,4,2.9176,success,0.19525801952580193,0.4502,0.199442119944212,0.3761,0.1910739191073919,0.4785,0.19386331938633194,0.4057,0.18549511854951184,0.5592,0.18828451882845187,0.4715
pc4,0,3.6987,success,0.8978750230748601,0.4896,0.8856723404699958,0.4285,0.9100742226819779,0.5984,0.9016836811106582,0.5126,0.9062620816484331,0.7566,0.8963477285630197,0.6215
pc4,1,3.6405,success,0.9016801981129118,0.4754,0.8856688574722492,0.4112,0.908536479176898,0.5935,0.8940646235401886,0.4989,0.9077876346614003,0.7521,0.9016871641084049,0.6188
pc4,2,3.6581,success,0.9009174216064283,0.4649,0.8864351169764794,0.4079,0.9062568571518135,0.5696,0.8955797275599163,0.4821,0.9092922896878886,0.743,0.9001494206033248,0.6196
pc4,3,3.6221,success,0.9085329961791514,0.4767,0.8826229759429346,0.4102,0.9199624532842927,0.5836,0.9016697491196722,0.5046,0.9184369002713254,0.7476,0.9108213256986022,0.6069
pc4,4,3.7416,success,0.8978628325827472,0.4742,0.8833857524494183,0.402,0.9070126676628041,0.5831,0.8963442455652731,0.5245,0.9077702196726678,0.7565,0.9001476791044517,0.6313
pc3,0,4.1203,success,0.9039873890620159,0.5062,0.8968709565724491,0.4334,0.9039782771126054,0.6741,0.8961602245184334,0.5706,0.9011414235294831,0.9292,0.8982969766551855,0.7505
pc3,1,4.0017,success,0.9039843517455458,0.4944,0.896869437914214,0.4275,0.9032690637168249,0.6602,0.8954479738061827,0.5452,0.899004671392731,0.9029,0.8961617431766685,0.7278
pc3,2,4.0274,success,0.8990077087092012,0.5038,0.8968709565724491,0.4328,0.899001634076261,0.6602,0.8975832072846998,0.5485,0.8968724752306843,0.9126,0.8933157776441359,0.728
pc3,3,4.0767,success,0.891186618798559,0.52,0.8961602245184334,0.4404,0.8883436905824965,0.6716,0.8954510111226529,0.5606,0.8883376159495563,0.9248,0.893318814960606,0.7436
pc3,4,4.0707,success,0.9004246168425273,0.5033,0.8961602245184334,0.4326,0.892600489615415,0.6869,0.8947387604104021,0.5502,0.8911820628238538,0.9159,0.8926035269318852,0.731
jm1,0,18.597,success,0.8114539736365236,2.1455,0.8110453519438758,1.1497,0.8116582219642288,3.0779,0.8179872630817865,2.1296,0.8085957161617193,4.8146,0.8179873568597147,3.4742
jm1,1,17.9562,success,0.8076764736498089,2.1628,0.8115558164665915,1.1923,0.8073704450106547,3.0845,0.8175785476112104,2.1314,0.8057368647600364,4.8577,0.8154348154309705,3.4338
jm1,2,18.5569,success,0.8132916146589907,2.1789,0.8106371053629409,1.195,0.8117601273129154,3.0827,0.8176813907391796,2.1267,0.810229015078553,4.8281,0.8198246852890877,3.3947
jm1,3,18.1246,success,0.8113514743609581,2.1709,0.8106370115850128,1.1542,0.8113513493237204,3.1073,0.8182932604616312,2.1598,0.8105343560129,4.8886,0.8179869817480019,3.5069
jm1,4,17.9025,success,0.8120660309148319,2.1358,0.8106367927698468,1.1918,0.8131890528648062,3.0746,0.8168641473538839,2.1063,0.8102287650040778,4.8433,0.8160472478209918,3.4548
kc2,0,2.3958,success,0.8443437312864065,0.3517,0.8486308454461321,0.316,0.8400838368991236,0.3823,0.8506859382655562,0.3451,0.8443165115139637,0.4333,0.8591921171539006,0.3821
kc2,1,2.4744,success,0.8336871903750884,0.3639,0.8315368283521151,0.325,0.8357967227393979,0.3929,0.8507539876966629,0.3544,0.8294136861015842,0.4663,0.8486172355599108,0.397
kc2,2,2.4624,success,0.8208802874407969,0.3592,0.8422614186945397,0.3278,0.8251401818280799,0.4019,0.8358511622842834,0.3631,0.8230034296913278,0.4561,0.8422614186945397,0.3926
kc2,3,2.452,success,0.8379470847623715,0.3682,0.8485900157874681,0.3289,0.820839457782133,0.3965,0.8464532636507159,0.3555,0.8379470847623715,0.4517,0.8464532636507159,0.3908
kc2,4,2.4282,success,0.8272497141923894,0.3623,0.8464532636507158,0.3299,0.8379198649899285,0.3909,0.8378926452174861,0.3512,0.8208530676683544,0.453,0.8421661494909903,0.3835
kc1,0,4.1944,success,0.8482654095093354,0.5624,0.8535280060791489,0.4438,0.8435235733663954,0.7078,0.8577407496283853,0.5536,0.8435235733663954,0.9328,0.8561676365308858,0.7213
kc1,1,4.2465,success,0.84878367028616,0.5551,0.849841855473567,0.433,0.8472030582385134,0.7007,0.8545803587497751,0.5494,0.8482579105591883,0.9371,0.8556310449870352,0.7153
kc1,2,4.2739,success,0.853526339645783,0.5707,0.8503709480672706,0.4531,0.8477346504822658,0.7532,0.8593246945427641,0.5574,0.8445742596036555,0.942,0.8514199678711646,0.7236
kc1,3,4.3359,success,0.8503709480672706,0.5682,0.8572191559848288,0.45,0.8514266336046287,0.7649,0.8540562654561694,0.5505,0.8508967077942421,0.9217,0.8572199892015119,0.7173
kc1,4,4.1345,success,0.8587997680324754,0.5666,0.8540529325894375,0.4392,0.8561668033142027,0.6951,0.8603795468634391,0.5397,0.8514233007378967,0.9167,0.8587972683824264,0.709
pc1,0,2.913,success,0.9328666015413004,0.4102,0.9298605834750413,0.3712,0.9288535523475282,0.4582,0.9298545533485293,0.4171,0.9328696166045564,0.5292,0.9318565553505312,0.4646
pc1,1,2.7559,success,0.9368856808615845,0.3957,0.9298605834750413,0.3651,0.9368856808615845,0.4404,0.9318716306668113,0.3981,0.9368796507350723,0.5165,0.9358756346708154,0.4506
pc1,2,2.7537,success,0.9298575684117854,0.3941,0.9298605834750413,0.3567,0.9318625854770434,0.443,0.9388756226105625,0.3997,0.9308585694127863,0.5178,0.9368706055453043,0.4484
pc1,3,2.8307,success,0.9318595704137872,0.4,0.9298605834750413,0.355,0.9348655884800463,0.446,0.9318686156035554,0.3982,0.9358726196075594,0.5246,0.9338736326688134,0.4518
pc1,4,2.8344,success,0.9358545292280231,0.4081,0.9298605834750413,0.3612,0.9338495121627651,0.4591,0.9388756226105625,0.408,0.9318444950975072,0.5326,0.9368675904820484,0.4598
adult,0,155.4389,success,0.8323133706161072,16.55,0.8448027822217408,11.0998,0.8403894346192852,27.2082,0.8599085178625204,16.7705,0.8407534008264235,35.4424,0.8603634934761666,30.492
adult,1,161.7788,success,0.8331096540166355,16.299,0.8446436438485848,10.9387,0.8400937976622137,27.1738,0.8594990935296675,17.771,0.8421412671054384,38.0625,0.8599995753991522,32.9964
adult,2,155.7357,success,0.830516129686948,16.053,0.8443251404249152,10.5576,0.8391154628443921,23.9124,0.857292338217746,17.6789,0.8407989272658624,37.1939,0.8592487889389547,32.294
adult,3,160.2782,success,0.8315626602325571,16.6648,0.8443706746272773,10.0809,0.839206532801701,27.4965,0.8589758616374326,18.2541,0.8396387475245047,37.9505,0.8592715622504743,32.0781
adult,4,157.2903,success,0.8304024960170459,16.5501,0.8439156881455387,10.806,0.8369543286795725,23.8032,0.859339857343679,17.7746,0.8394112395340813,38.3941,0.8603635291856134,33.6551
wdbc,0,2.4172,success,0.960921912624699,0.3473,0.9550624928333905,0.334,0.9589611283109735,0.373,0.9570347437220502,0.3534,0.9628941635133587,0.418,0.9511753239307419,0.3836
wdbc,1,2.4405,success,0.9687879830294691,0.3543,0.955119825708061,0.3402,0.9668157321408096,0.3738,0.9648664144020181,0.3548,0.9707373007682606,0.4133,0.955131292282995,0.392
wdbc,2,2.4199,success,0.9609333791996332,0.3501,0.9492145396170164,0.3418,0.9687306501547988,0.3778,0.9531131750945993,0.36,0.957023277147116,0.4184,0.9589611283109735,0.385
wdbc,3,2.4605,success,0.9629056300882927,0.3577,0.9570462102969843,0.346,0.9668157321408096,0.3853,0.9609792454993693,0.3593,0.9648664144020181,0.4226,0.9628941635133587,0.399
wdbc,4,2.3704,success,0.9687765164545351,0.3485,0.955108359133127,0.3349,0.9687650498796009,0.3752,0.9531590413943355,0.3528,0.9609448457745672,0.4095,0.9648664144020181,0.3808
phoneme,0,5.0666,success,0.8982109808760024,0.8314,0.8589348139008842,0.5714,0.8982109808760024,0.8363,0.8589348139008842,0.563,0.9021180341353073,1.0038,0.8813489615463705,0.7861
