dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
BeijingPM10Quality,et,121958,218.8722,success,69.63572934165337,11.1964,76.89636006098807,5.0263,68.81063732545374,58.8819,72.63510955899316,24.2843,69.29937237882689,73.1164,71.78338021063529,27.8533
BeijingPM10Quality,et,671155,224.2425,success,68.9516798224867,11.17,76.76081824817207,4.9497,67.66318846661055,59.1624,72.02028366728796,23.8952,68.32464466641754,79.1732,71.58009264463189,27.6507
BeijingPM10Quality,et,131932,222.5997,success,69.71554404639556,11.2628,76.99281093045305,5.0588,68.39002345013388,59.0163,72.4415585951615,24.3975,69.01054210393904,77.1418,71.50542735450068,27.5777
BeijingPM10Quality,et,365838,217.1596,success,70.12586145864525,11.2537,77.56569271339578,5.1281,69.1287475533261,59.1255,73.60760385338351,24.4921,69.3270489241961,71.5406,72.20549950174885,27.4815
BeijingPM10Quality,et,259178,222.0769,success,69.70488626512498,10.8749,76.86202913126648,5.0783,68.74322389900628,58.7143,72.28853103068882,24.1149,68.76536456220963,77.7214,71.31824651734208,27.5646
FloodModeling1,et,121958,13.0122,success,0.01812364822270612,0.6196,0.02054538141516567,0.3604,0.0176798906687802,2.8268,0.02005646798483342,0.8968,0.017972217180162932,5.1421,0.02022724651726875,1.5481
FloodModeling1,et,671155,12.9652,success,0.018433585554702026,0.6143,0.021085784538218372,0.3477,0.01812426551714269,2.8322,0.02048842613040083,0.9067,0.018386387750183898,5.1077,0.02038089455782374,1.5501
FloodModeling1,et,131932,12.9109,success,0.01904021412002257,0.5804,0.02142612340889276,0.3502,0.018702129987534805,2.8342,0.020864394988725454,0.9167,0.01873770383266603,5.0853,0.020778090266928357,1.5632
FloodModeling1,et,365838,13.031,success,0.018430337398033517,0.6458,0.020819335040993796,0.3535,0.018287813722438744,2.9071,0.020503389478276523,0.9178,0.018797635815531805,4.9998,0.020248729536013158,1.597
FloodModeling1,et,259178,13.0614,success,0.017858284769818853,0.5912,0.02114040245400138,0.3483,0.017313977189077196,2.8373,0.020606640857548115,0.9086,0.017442644941727054,5.2036,0.02032427906342493,1.5548
