dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
CardanoSentiment,4,0.9408,success,0.2709564594464836,0.1326,0.27919647890631355,0.1188,0.2836710821205935,0.1611,0.2808076362101672,0.1259,0.284051386639872,0.203,0.2837157437106978,0.1378
ChilledWaterPredictor,0,18.8178,success,3038.633174817493,0.8428,2911.5570294236677,0.3984,3124.5917322394257,4.342,2950.1281517621924,1.5161,3053.2399178822584,8.9842,2962.577690845604,2.5457
ChilledWaterPredictor,1,18.2486,success,2932.62864092491,0.6809,2883.480840335765,0.3839,3111.5535117054965,4.4859,2905.0195420285877,1.4128,3184.416245353425,8.5382,2932.7968270107845,2.5699
ChilledWaterPredictor,2,19.2451,success,2934.953521969294,0.8244,2918.233780278213,0.4021,3030.315491410651,4.1919,2915.775213069948,1.4246,3040.3526867568307,8.4433,2889.3748332913765,2.5707
ChilledWaterPredictor,3,18.3394,success,2721.8396526683005,0.4785,2499.0261390134856,0.3178,2733.010407056338,4.3844,2450.182223944994,1.4217,2646.87585304733,8.4545,2519.9127009436124,2.5443
ChilledWaterPredictor,4,18.3001,success,2833.9714276402533,0.774,2708.3099362331773,0.3671,2902.6030976848865,4.5135,2817.2981974338522,1.4198,3022.6476641704903,8.5175,2835.614170762376,2.5345
Covid19Andalusia,0,2.2396,success,0.015158614603566998,0.2884,0.01695440844795577,0.2385,0.01450653879838954,0.4512,0.014220161485097605,0.2132,0.014568262041981727,0.6658,0.01417980292073639,0.2537
Covid19Andalusia,1,2.4212,success,0.012985684848370519,0.2861,0.016053076502117968,0.2376,0.013542742138128479,0.4775,0.013899788903777063,0.2718,0.013524158445384014,0.7015,0.013318006257122558,0.3143
Covid19Andalusia,2,2.3703,success,0.01401541460317233,0.2768,0.015434297855012378,0.2273,0.013859601702461706,0.4639,0.014235943498374612,0.2655,0.014548275759355689,0.6777,0.013524343778913128,0.3104
Covid19Andalusia,3,2.3503,success,0.014020806654371198,0.2741,0.015732742278963954,0.2217,0.013591000999899247,0.4669,0.013736201146825102,0.2713,0.014306354979097461,0.6603,0.013438465461782708,0.3077
Covid19Andalusia,4,2.6397,success,0.01283482559331981,0.2914,0.015276038466146372,0.2339,0.013023783264099862,0.4768,0.013304458720264907,0.269,0.0125164246622338,0.7017,0.013597018683764709,0.3211
Covid3Month,0,1.7443,success,0.03896013900798547,0.2573,0.039376168678468486,0.1905,0.041426245233631094,0.3359,0.038042738543007354,0.2217,0.04169759398308925,0.3898,0.037457411644610104,0.2279
Covid3Month,1,1.8072,success,0.04208591855328488,0.2537,0.03974961863069922,0.212,0.044624015647689565,0.3337,0.0389655449147238,0.2383,0.044705598100533435,0.4065,0.0391239754433843,0.2548
Covid3Month,2,1.8237,success,0.04545630439342752,0.258,0.040292705378289884,0.2161,0.04837343229877611,0.3282,0.03990009194437993,0.2437,0.04817881684178835,0.4109,0.040055954161420326,0.2578
Covid3Month,3,1.8345,success,0.04084384961284246,0.257,0.04031481357181804,0.2191,0.042899129013988256,0.3354,0.03896818967595768,0.2412,0.04352966261129926,0.4047,0.0388014259975727,0.2557
Covid3Month,4,1.9538,success,0.043730167649362967,0.2534,0.0404609570239521,0.2188,0.0453656611864233,0.3616,0.040563578752509676,0.2508,0.04805821135235011,0.475,0.040905731897664034,0.295
